ticker,name,sector,price,market_cap,current_assets,total_liabilities,ncav,ncav_per_share,ocf,ocf_positive,ncav_ratio,is_netnet,margin_pct,ocf_3y_all_positive,ocf_3y_count_positive,ocf_3y_values,has_dividend,has_buyback,revenue_declining,value_trap_flag
6915.T,"Chiyoda Integre Co.,Ltd.",Technology,3270.0,28825795560.0,32404000000.0,10028000000.0,22376000000.0,2538.33,4131000000.0,True,1.288,False,-93.2,True,3,"[4131000000.0, 5230000000.0, 4723000000.0]",True,True,True,False
6918.T,Aval Data Corporation,Technology,3365.0,19568494595.0,16173356000.0,2177301000.0,13996055000.0,2406.76,-522704000.0,False,1.398,False,-109.7,False,1,"[-522704000.0, -2354516000.0, 454284000.0]",True,True,True,False
6919.T,KEL Corporation,Technology,1376.0,10010865088.0,11541717000.0,3380815000.0,8160902000.0,1121.72,1156510000.0,True,1.227,False,-84.0,True,3,"[1156510000.0, 2319565000.0, 1669841000.0]",True,False,True,False
6920.T,Lasertec Corporation,Technology,55100.0,4938650082300.0,286861000000.0,119703000000.0,167158000000.0,1864.96,77874000000.0,True,29.545,False,-4331.7,True,3,"[77874000000.0, 33317000000.0, 40548000000.0]",True,False,False,False
6923.T,"Stanley Electric Co., Ltd.",Consumer Cyclical,3667.0,450712092102.0,390038000000.0,150701000000.0,239337000000.0,1947.25,66577000000.0,True,1.883,False,-182.5,True,3,"[66577000000.0, 65552000000.0, 76275000000.0]",True,True,False,False
6925.T,Ushio Inc.,Industrials,4631.0,367460666727.0,186560000000.0,96796000000.0,89764000000.0,1131.27,20424000000.0,True,4.094,False,-514.0,True,3,"[20424000000.0, 8966000000.0, 871000000.0]",True,True,False,False
6926.T,"Okaya Electric Industries Co., Ltd.",Technology,182.0,4073858698.0,8823837000.0,6976500000.0,1847337000.0,82.53,-400163000.0,False,2.205,False,-230.8,False,1,"[-400163000.0, 2102658000.0, -52757000.0]",False,True,True,False
6927.T,"Helios Techno Holding Co., Ltd.",Technology,928.0,16844746976.0,18022170000.0,5062509000.0,12959661000.0,713.97,878184000.0,True,1.3,False,-95.0,True,3,"[878184000.0, 2532895000.0, 589823000.0]",True,True,False,False
6928.T,"Enomoto Co.,Ltd.",Technology,3465.0,22860670140.0,17610154000.0,10932177000.0,6677977000.0,1012.18,732030000.0,True,3.423,False,-413.5,True,3,"[732030000.0, 3096289000.0, 1810142000.0]",True,True,True,False
6929.T,"Nippon Ceramic Co., Ltd.",Technology,3845.0,79608833260.0,43276000000.0,6324000000.0,36952000000.0,1784.73,4888000000.0,True,2.154,False,-223.2,True,3,"[4888000000.0, 6545000000.0, 5192000000.0]",True,True,False,False
6932.T,ENDO Lighting Corporation,Consumer Cyclical,2397.0,35400377346.0,43072000000.0,23617000000.0,19455000000.0,1317.32,2916000000.0,True,1.82,False,-172.9,True,3,"[2916000000.0, 10152000000.0, 3901000000.0]",True,False,False,False
6941.T,"Yamaichi Electronics Co.,Ltd.",Technology,10590.0,195458782800.0,32112340000.0,13713312000.0,18399028000.0,996.86,9005984000.0,True,10.623,False,-1493.5,True,3,"[9005984000.0, 3230998000.0, 10846919000.0]",True,True,True,False
6942.T,"Sophia Holdings Co.,Ltd.",Technology,1310.0,6063557700.0,4510597000.0,4429012000.0,81585000.0,17.63,261418000.0,True,74.322,False,-11048.3,True,3,"[261418000.0, 775336000.0, 411099000.0]",False,True,True,False
6943.T,"NKK Switches Co., Ltd.",Industrials,4930.0,4055733520.0,9413863000.0,2272194000.0,7141669000.0,8681.15,651461000.0,True,0.568,True,14.8,True,3,"[651461000.0, 425279000.0, 614114000.0]",True,True,True,False
6946.T,"Nippon Avionics Co., Ltd.",Industrials,5440.0,80451142720.0,27545000000.0,19974000000.0,7571000000.0,511.94,-3621000000.0,False,10.626,False,-1493.9,False,1,"[-3621000000.0, 2150000000.0, -206000000.0]",True,True,False,False
6947.T,Zuken Inc.,Technology,4460.0,93997871760.0,52120371000.0,26347592000.0,25772779000.0,1222.86,6131089000.0,True,3.647,False,-447.1,True,3,"[6131089000.0, 4861697000.0, 4880217000.0]",True,True,False,False
6951.T,JEOL Ltd.,Technology,7066.0,344122954774.0,169492000000.0,85835000000.0,83657000000.0,1717.76,23104000000.0,True,4.113,False,-517.0,True,3,"[23104000000.0, 15301000000.0, 3351000000.0]",True,True,False,False
6952.T,"Casio Computer Co.,Ltd.",Technology,1906.5,426093291854.0,235883000000.0,112717000000.0,123166000000.0,551.09,16144000000.0,True,3.46,False,-418.9,True,3,"[16144000000.0, 30516000000.0, 11339000000.0]",True,True,True,False
6954.T,Fanuc Corporation,Industrials,7473.0,6973492603632.0,1085787000000.0,197141000000.0,888646000000.0,952.3,255273000000.0,True,7.847,False,-1077.1,True,3,"[255273000000.0, 171764000000.0, 99505000000.0]",True,True,True,False
6955.T,FDK Corporation,Industrials,513.0,17701057818.0,31734000000.0,29925000000.0,1809000000.0,52.43,3773000000.0,True,9.785,False,-1367.7,True,3,"[3773000000.0, 1620000000.0, 2783000000.0]",False,False,False,True
6958.T,CMK Corporation,Technology,748.0,53327039832.0,62382000000.0,67114000000.0,-4732000000.0,-66.37,9058000000.0,True,,False,,True,3,"[9058000000.0, 9440000000.0, 6245000000.0]",True,False,False,False
6960.T,"Fukuda Denshi Co., Ltd.",Healthcare,10480.0,283126464320.0,127139000000.0,39670000000.0,87469000000.0,3237.69,33019000000.0,True,3.237,False,-385.5,True,3,"[33019000000.0, 23914000000.0, 23137000000.0]",True,True,False,False
6961.T,Enplas Corporation,Technology,13520.0,121467046480.0,38695000000.0,6561000000.0,32134000000.0,3576.7,7129000000.0,True,3.78,False,-467.0,True,3,"[7129000000.0, 8231000000.0, 8761000000.0]",True,True,True,False
6962.T,Daishinku Corp.,Technology,991.0,31517694630.0,48934375000.0,44670703000.0,4263672000.0,134.06,2296726000.0,True,7.392,False,-1008.8,True,3,"[2296726000.0, 8243825000.0, 5859844000.0]",True,True,False,False
6963.T,"ROHM Co., Ltd.",Technology,5509.0,2126667195121.0,750137000000.0,524945000000.0,225192000000.0,583.35,89448000000.0,True,9.444,False,-1316.6,True,3,"[89448000000.0, 83956000000.0, 82858000000.0]",True,False,False,False
6964.T,"Sanko Co., Ltd.",Technology,661.0,5865240724.0,15143376000.0,6426254000.0,8717122000.0,982.4,294904000.0,True,0.673,False,-0.9,True,3,"[294904000.0, 1274204000.0, 1129703000.0]",True,False,False,False
6965.T,Hamamatsu Photonics K.K.,Technology,2797.5,810521065358.0,236446000000.0,131555000000.0,104891000000.0,362.03,37784000000.0,True,7.727,False,-1059.1,True,3,"[37784000000.0, 38051000000.0, 34253000000.0]",True,True,True,False
6966.T,"Mitsui High-tec, Inc.",Technology,1200.0,219299262000.0,108787000000.0,127380000000.0,-18593000000.0,-101.74,24135000000.0,True,,False,,True,3,"[24135000000.0, 24368000000.0, 31676000000.0]",True,False,False,False
6969.T,"Matsuo Electric Co.,Ltd.",Technology,1747.0,6697877457.0,4252421000.0,3833343000.0,419078000.0,109.31,-85073000.0,False,15.982,False,-2297.4,False,2,"[-85073000.0, 375915000.0, 244336000.0]",False,True,True,False
6971.T,Kyocera Corporation,Industrials,3680.0,4848053550080.0,1501151000000.0,1278942000000.0,222209000000.0,168.67,226235000000.0,True,21.818,False,-3172.6,True,3,"[226235000000.0, 237918000000.0, 269069000000.0]",True,True,False,False
6976.T,"Taiyo Yuden Co., Ltd.",Technology,19315.0,2415351836810.0,279284000000.0,254019000000.0,25265000000.0,202.04,33941000000.0,True,95.601,False,-14240.1,True,3,"[33941000000.0, 51104000000.0, 39460000000.0]",True,False,False,False
6977.T,"Japan Resistor Mfg. Co., Ltd.",Technology,1247.0,1542792141.0,5154112000.0,5554132000.0,-400020000.0,-323.33,230620000.0,True,,False,,False,2,"[230620000.0, 76037000.0, -186783000.0]",True,False,True,False
6981.T,"Murata Manufacturing Co., Ltd.",Technology,11750.0,21388415795500.0,1497935000000.0,448219000000.0,1049716000000.0,576.67,451905000000.0,True,20.375,False,-2956.3,True,3,"[451905000000.0, 489637000000.0, 277641000000.0]",True,True,False,False
6982.T,"The Lead Co., Inc.",Consumer Cyclical,588.0,1522753008.0,2569390000.0,5282879000.0,-2713489000.0,-1047.79,273345000.0,True,,False,,True,3,"[273345000.0, 436147000.0, 589594000.0]",True,True,True,False
6986.T,Futaba Corporation,Technology,596.0,25279414500.0,58955000000.0,12782000000.0,46173000000.0,1088.6,4624000000.0,True,0.547,True,17.9,False,2,"[4624000000.0, 1529000000.0, -5829000000.0]",True,False,True,False
6988.T,Nitto Denko Corporation,Basic Materials,3135.0,2093615229750.0,797294000000.0,292655000000.0,504639000000.0,755.65,217908000000.0,True,4.149,False,-522.3,True,3,"[217908000000.0, 155521000000.0, 181702000000.0]",True,False,False,False
6989.T,"Hokuriku Electric Industry Co.,Ltd.",Technology,2280.0,17887158600.0,30625000000.0,20483000000.0,10142000000.0,1292.76,4124000000.0,True,1.764,False,-164.6,True,3,"[4124000000.0, 4519000000.0, 629000000.0]",True,True,True,False
6993.T,"Daikokuya Holdings Co.,Ltd.",Financial Services,94.0,69549062818.0,4870956000.0,5284469000.0,-413513000.0,-0.56,-1193227000.0,False,,False,,False,1,"[-1193227000.0, -430282000.0, 254004000.0]",False,False,True,True
6994.T,Shizuki Electric Company Inc.,Industrials,1255.0,31694821690.0,20112977000.0,14597582000.0,5515395000.0,218.39,3563613000.0,True,5.747,False,-762.0,False,2,"[3563613000.0, -271664000.0, 2474554000.0]",True,True,False,False
6995.T,"Tokai Rika Co., Ltd.",Consumer Cyclical,2973.0,253033891098.0,313639000000.0,176814000000.0,136825000000.0,1607.61,43754000000.0,True,1.849,False,-177.4,True,3,"[43754000000.0, 39196000000.0, 53266000000.0]",True,False,False,False
6996.T,Nichicon Corporation,Technology,4635.0,311280310305.0,108254000000.0,78770000000.0,29484000000.0,439.02,18346000000.0,True,10.558,False,-1483.6,True,3,"[18346000000.0, 16321000000.0, 9186000000.0]",True,True,True,False
6997.T,Nippon Chemi-Con Corporation,Technology,5670.0,136563537600.0,86620000000.0,106035000000.0,-19415000000.0,-806.09,-493000000.0,False,,False,,False,0,"[-493000000.0, -12959000000.0, -4862000000.0]",True,True,True,False
6998.T,"Nippon Tungsten Co., Ltd.",Industrials,2353.0,11428739829.0,10145000000.0,5072000000.0,5073000000.0,1044.45,1020000000.0,True,2.253,False,-237.9,True,3,"[1020000000.0, 289000000.0, 1171000000.0]",True,False,True,False
6999.T,KOA Corporation,Technology,2930.0,108812277280.0,62701000000.0,62974000000.0,-273000000.0,-7.35,9069000000.0,True,,False,,True,3,"[9069000000.0, 8101000000.0, 7089000000.0]",True,False,False,False
7003.T,"MITSUI E&S Co., Ltd.",Industrials,4359.0,439834803915.0,239646000000.0,275060000000.0,-35414000000.0,-350.97,14852000000.0,True,,False,,False,1,"[14852000000.0, -34435000000.0, -15043000000.0]",True,True,False,False
7004.T,Kanadevia Corporation,Industrials,1435.0,241410872255.0,357114000000.0,411773000000.0,-54659000000.0,-324.91,24769000000.0,True,,False,,True,3,"[24769000000.0, 478000000.0, 28008000000.0]",True,False,False,False
7011.T,"Mitsubishi Heavy Industries, Ltd.",Industrials,3917.0,13161939984780.0,3911632000000.0,4189101000000.0,-277469000000.0,-82.57,530459000000.0,True,,False,,True,3,"[530459000000.0, 331186000000.0, 80888000000.0]",True,True,False,False
7012.T,"Kawasaki Heavy Industries, Ltd.",Industrials,3191.0,2667191159460.0,2256039000000.0,2376130000000.0,-120091000000.0,-143.68,148943000000.0,True,,False,,True,3,"[148943000000.0, 31662000000.0, 23617000000.0]",True,False,False,False
7013.T,IHI Corporation,Industrials,2817.0,2986476151176.0,1302263000000.0,1731732000000.0,-429469000000.0,-405.1,177634000000.0,True,,False,,True,3,"[177634000000.0, 62117000000.0, 54116000000.0]",True,False,False,False
7014.T,"Namura Shipbuilding Co., Ltd.",Industrials,3840.0,266747512320.0,176338000000.0,128707000000.0,47631000000.0,685.68,38826000000.0,True,5.6,False,-740.0,True,3,"[38826000000.0, 37727000000.0, 27405000000.0]",True,False,False,False
7018.T,Naikai Zosen Corporation,Industrials,9470.0,16049329850.0,28451000000.0,31630000000.0,-3179000000.0,-1875.79,-5375000000.0,False,,False,,False,1,"[-5375000000.0, 6747000000.0, -6382000000.0]",True,False,False,False
7021.T,"Nitchitsu Co., Ltd.",Industrials,1787.0,3510656211.0,7562962000.0,4905085000.0,2657877000.0,1352.92,866322000.0,True,1.321,False,-98.1,False,2,"[866322000.0, -515642000.0, 241204000.0]",True,True,False,False
7022.T,Sanoyas Holdings Corporation,Industrials,235.0,7871121255.0,14821000000.0,21587000000.0,-6766000000.0,-202.01,3406000000.0,True,,False,,True,3,"[3406000000.0, 1500000000.0, 1610000000.0]",True,True,False,False
7030.T,SPRIX Inc.,Consumer Defensive,968.0,17084391720.0,11276000000.0,12504000000.0,-1228000000.0,-69.58,3580000000.0,True,,False,,True,3,"[3580000000.0, 1877000000.0, 1676000000.0]",True,False,False,False
7031.T,Inbound Tech Inc.,Industrials,627.0,1734527157.0,2064593000.0,860235000.0,1204358000.0,435.35,75846000.0,True,1.44,False,-116.0,True,3,"[75846000.0, 186539000.0, 652491000.0]",False,True,True,False
7033.T,"Management Solutions co.,Ltd.",Industrials,1372.0,21620069296.0,6946338000.0,2695453000.0,4250885000.0,269.76,2257033000.0,True,5.086,False,-662.9,True,3,"[2257033000.0, 2334284000.0, 150798000.0]",True,True,False,False
7034.T,"Prored Partners CO.,LTD.",Industrials,361.0,3946305434.0,12782955000.0,2532736000.0,10250219000.0,937.67,5410650000.0,True,0.385,True,42.3,False,1,"[5410650000.0, -99569000.0, -579464000.0]",False,False,False,True
7035.T,"and factory,inc.",Technology,229.0,2578927697.0,1840487000.0,1127646000.0,712841000.0,63.3,-428885000.0,False,3.618,False,-442.7,False,1,"[-428885000.0, 1826797000.0, -71012000.0]",False,True,False,False
7036.T,eMnet Japan.co.ltd.,Communication Services,591.0,2285719686.0,1830223000.0,1558226000.0,271997000.0,70.33,-190573000.0,False,8.403,False,-1160.5,False,1,"[-190573000.0, -179135000.0, 344370000.0]",True,False,False,False
7037.T,teno. Holdings Company Limited,Healthcare,885.0,4043189760.0,4964000000.0,8625000000.0,-3661000000.0,-801.34,1037000000.0,True,,False,,True,3,"[1037000000.0, 691000000.0, 324000000.0]",True,False,False,False
7038.T,Frontier Management Inc.,Industrials,613.0,7205806418.0,11435134000.0,8490970000.0,2944164000.0,250.46,-2051465000.0,False,2.447,False,-267.1,False,1,"[-2051465000.0, -2518714000.0, 225607000.0]",False,False,False,True
7039.T,BRIDGE International Group Corp.,Industrials,1714.0,6071538194.0,4434930000.0,924086000.0,3510844000.0,991.11,491924000.0,True,1.729,False,-159.4,True,3,"[491924000.0, 957341000.0, 677066000.0]",True,True,False,False
7040.T,"Sun-Life Holding Co.,Ltd.",Consumer Cyclical,960.0,5878228800.0,12223841000.0,29553525000.0,-17329684000.0,-2830.19,1362859000.0,True,,False,,True,3,"[1362859000.0, 1660071000.0, 728103000.0]",True,False,False,False
7041.T,"CRG Holdings Co.,Ltd.",Industrials,255.0,1422166620.0,5519189000.0,6141323000.0,-622134000.0,-111.55,-13501000.0,False,,False,,False,1,"[-13501000.0, -1763045000.0, 436452000.0]",True,False,True,False
7042.T,"Access Group Holdings Co., Ltd.",Consumer Cyclical,570.0,1963655700.0,2053560000.0,1143906000.0,909654000.0,264.05,190680000.0,True,2.159,False,-223.8,False,2,"[190680000.0, 244637000.0, -20713000.0]",True,False,True,False
7043.T,"Alue Co.,Ltd.",Industrials,879.0,2241227613.0,1930742000.0,987020000.0,943722000.0,370.12,539647000.0,True,2.375,False,-256.2,False,2,"[539647000.0, -37304000.0, 133103000.0]",True,True,False,False
7044.T,Piala Inc.,Communication Services,539.0,3864306600.0,3554168000.0,3547150000.0,7018000.0,0.98,303839000.0,True,550.628,False,-82494.2,False,2,"[303839000.0, -160726000.0, 1854000.0]",False,True,False,False
7046.T,TDSE Inc.,Technology,1280.0,2679242240.0,2465835000.0,522824000.0,1943011000.0,928.27,197348000.0,True,1.379,False,-106.8,True,3,"[197348000.0, 107179000.0, 195389000.0]",True,True,False,False
7047.T,Port Inc.,Communication Services,2254.0,29567636154.0,13128000000.0,25201000000.0,-12073000000.0,-920.35,5740000000.0,True,,False,,True,3,"[5740000000.0, 2066000000.0, 1031000000.0]",True,True,False,False
7048.T,VELTRA Corporation,Consumer Cyclical,152.0,5563699016.0,8336871000.0,6353631000.0,1983240000.0,54.18,920212000.0,True,2.805,False,-320.8,True,3,"[920212000.0, 459565000.0, 1192903000.0]",False,False,False,True
7049.T,"SHIKIGAKU. Co., Ltd.",Industrials,826.0,6949943350.0,4092673000.0,1147226000.0,2945447000.0,350.07,106756000.0,True,2.36,False,-253.9,False,2,"[106756000.0, 168300000.0, -171564000.0]",False,False,False,True
7050.T,Frontier International Inc.,Communication Services,1279.0,11457537800.0,11861924000.0,5453252000.0,6408672000.0,715.4,1673004000.0,True,1.788,False,-168.2,False,2,"[1673004000.0, 1541116000.0, -578702000.0]",True,False,False,False
7057.T,"New Constructor's Network Co., Ltd.",Industrials,885.0,2639911635.0,4708885000.0,3661357000.0,1047528000.0,351.17,378908000.0,True,2.52,False,-278.0,False,2,"[378908000.0, 685653000.0, -144329000.0]",True,False,False,False
7058.T,"Kyoei Security Service Co., Ltd.",Industrials,3050.0,4413789200.0,3468011000.0,1820442000.0,1647569000.0,1138.5,398669000.0,True,2.679,False,-301.8,False,2,"[398669000.0, 248568000.0, -88135000.0]",True,True,False,False
7059.T,"COPRO-HOLDINGS. Co., Ltd.",Industrials,760.0,29126299280.0,16819636000.0,37545940000.0,-20726304000.0,-540.82,3066451000.0,True,,False,,True,3,"[3066451000.0, 2232967000.0, 2328050000.0]",True,False,False,False
7060.T,geechs inc.,Technology,580.0,5892515220.0,6452119000.0,4503758000.0,1948361000.0,191.78,46813000.0,True,3.024,False,-353.7,False,2,"[46813000.0, -3827000.0, 688038000.0]",True,False,False,False
7061.T,Japan Hospice Holdings Inc.,Healthcare,521.0,4402767810.0,4552233000.0,15246978000.0,-10694745000.0,-1265.56,1046032000.0,True,,False,,True,3,"[1046032000.0, 835741000.0, 1130463000.0]",True,True,False,False
7062.T,"Fureasu Co.,Ltd.",Consumer Cyclical,730.0,1904230550.0,3464914000.0,7152503000.0,-3687589000.0,-1413.66,-319199000.0,False,,False,,False,1,"[-319199000.0, 172023000.0, -233145000.0]",True,False,False,False
7063.T,Birdman Inc.,Communication Services,74.0,2495279408.0,302619000.0,1822894000.0,-1520275000.0,-45.09,-2122786000.0,False,,False,,False,1,"[-2122786000.0, -157299000.0, 70071000.0]",False,True,True,False
7064.T,"Howtelevision, Inc.",Industrials,843.0,2290839855.0,1833326000.0,1270941000.0,562385000.0,206.95,344637000.0,True,4.073,False,-511.0,True,3,"[344637000.0, 421150000.0, 418402000.0]",False,True,False,False
7065.T,UPR Corporation,Industrials,933.0,7146309768.0,6182679000.0,12653460000.0,-6470781000.0,-844.81,3058144000.0,True,,False,,True,3,"[3058144000.0, 3549702000.0, 3386237000.0]",True,False,False,False
7066.T,"Peers Co.,Ltd.",Industrials,380.0,3421688340.0,2821437000.0,1697286000.0,1124151000.0,124.84,703484000.0,True,3.044,False,-356.6,True,3,"[703484000.0, 472791000.0, 773306000.0]",True,True,False,False
7067.T,Branding Technology Inc.,Communication Services,998.0,1594419770.0,1906992000.0,890109000.0,1016883000.0,636.5,53037000.0,True,1.568,False,-135.2,False,1,"[53037000.0, -46703000.0, -9196000.0]",True,True,True,False
7068.T,Feedforce Group Inc.,Communication Services,465.0,11098274970.0,6425000000.0,4332000000.0,2093000000.0,87.69,1405000000.0,True,5.303,False,-695.4,True,3,"[1405000000.0, 862000000.0, 175000000.0]",True,True,False,False
7069.T,"CyberBuzz, Inc.",Communication Services,1178.0,4797878556.0,2483304000.0,2355736000.0,127568000.0,31.32,272998000.0,True,37.61,False,-5541.6,False,1,"[272998000.0, -933675000.0, -70504000.0]",False,False,False,True
